address	kind	name	type	comment
004c4040	function	triangle_area_xy	float __fastcall (Vec3 *a, Vec3 *b, Vec3 *c)	A triangle's signed area in the XY plane
004a2fd0	function	fan_merges	bool __fastcall (void *faces, int face)	Whether a fan's records all have normals within a dot product of 0.999 of its first's, so mesh_build merges them into one polygon
004ce830	function	line_pipe	int __fastcall (void *object)	The pipeline for scene objects of kind 5 (srline.cpp): projects the object's vertices, keeping a clip code for each, and marks each segment whose two ends are off the same side. Dead in the shipped game: nothing creates an object of kind 5, and the driver leaves sr+0x5C null
004ce7b0	function	balls_pipe	int __fastcall (void *object)	The pipeline for scene objects of kind 6 (srballs.cpp): projects the object's place and scales its radius by the perspective. Dead in the shipped game: nothing creates an object of kind 6, and the driver leaves sr+0x60 null
004cd6a0	function	streak_clip	int __fastcall (float *now, float *before)	Cuts a star's streak to the view's bounds; -1 when it lies wholly outside one
004cd340	function	dust_streak_project	int __fastcall (float *now_screen, float *now, float *before_screen, float *before)	Cuts a mote's streak to the near plane, projects both ends, and cuts it to the view
004c3330	function	sr_round	int __cdecl (float x)	x rounded to the nearest whole number
004c6280	function	mesh_cull	int __fastcall (void *object)	Lists each group's polygons that face the camera, with the face mask applied to polygon flags, and marks their vertices
004c6d40	function	mesh_project	int __fastcall (void *object)	Turns the marked vertices into the camera's frame and projects them; depth is sqrt(1/z), scaled
004c7060	function	mesh_light	int __fastcall (void *object)	Vertex colours: the object's colour and ambient lights, baked colours, then point and directional lights, clamped to 1
004c7590	function	mesh_generated_coordinates	int __fastcall (void *object)	mesh_sphere_map for each pass the object's flags 0x200 and 0x400 ask for
004c7360	function	mesh_sphere_map	int __fastcall (void *object, int pass)	A pass's texture coordinates from the vertex normals turned into the camera's frame: 0.5 + 0.5 * x, 0.5 + 0.5 * y
004c7b30	function	depth_sort	void * __fastcall (void *list)	Radix-sorts a layer's blended polygons by depth key, farthest first
004cde40	function	SR_mesh_pointlight	int __fastcall (void *object, void *light)	Adds a point light to the vertex colours: its colour times intensity, the cosine, and (1 - r/R) squared
004ce120	function	SR_mesh_dirlight	int __fastcall (void *object, void *light)	Adds a directional light to the vertex colours: its colour times intensity and the normal's dot product with its forward axis
005e829a	data	detail_divisor	float	Depths are divided by this before choosing a level of detail. mission_frame raises it by 0.05 while frame_time is under 1/40 s and lowers it by 0.5 while over 1/30 s (1/60 and 1/40 at detail 2), within 0.75 to 1.5, 1 to 2 or 1.5 to 3 by the detail setting
005e82f4	data	frame_vertices	int	The vertices of the mesh objects drawn so far this frame; SR_meshpipe_init leaves out an object that would take it past 19999
005e82f8	data	frame_polygons	int	The polygons of the mesh objects drawn so far this frame, likewise limited to 19999
005d5618	data	light_maps	int	Lmaps in the Device section of the settings, default 1: light maps and highlights
004a4e70	function	backdrop_create	void __fastcall (void)	Builds the star fields from space.tga, the dust, the lights and the sun's sprites
004a5930	function	backdrop_free	void __fastcall (void)	
004a5a00	function	backdrop_place	void __fastcall (void)	Aims the sun, the key lights and the dome from the sun marker, and the fill lights and the nebula from the nebula marker
004a5c80	function	backdrop_reset_streaks	void __fastcall (void)	Makes every star field take this frame as its last, so a cut draws no streaks
004a5cd0	function	backdrop_frame	void __fastcall (void)	Adds the lights, star fields, dust, sun and lens flares to the scene, placing the flares and sizing the sun's sprites
004adb30	function	scene_add	void __fastcall (void *object, int layer)	Pushes an object onto its layer's list, lights onto list 3 and type 8 onto list 4; mission_frame empties the lists each frame
004c4200	function	object_unlink	void __fastcall (void *object)	Takes an object out of whichever scene list holds it
004c42c0	function	SR_object_add	void __fastcall (void *object)	Pushes an object onto the list its type names. No callers
004c5240	function	stars_create	Stars * __fastcall (int count)	A star field: untextured, lit and added
004c5380	function	stars_project	int __fastcall (Stars *stars)	Projects a star field for the frame, with last frame's positions for streaks; non-zero when none shows
00498450	function	nebula_dome_software	void __fastcall (void)	The software renderer's sky dome: a 20x10 band at radius 1000
00498810	function	nebula_dome	void __fastcall (void)	The sky dome: a 15x8 band at radius 5000, coloured from starref12.tga
00498b30	function	nebula_create	void __fastcall (void)	Builds the sky dome and both nebula patches
00498c80	function	nebula_free	void __fastcall (void)	
00498d00	function	nebula_select	void __fastcall (void)	Shows the nebula nebula_requested names: its texture, its fill light colour, and the smaller patch for nebula 5
00498e10	function	nebula_frame	void __fastcall (void)	Centres the dome and the nebula on the camera and adds them to the background layer
00498ea0	function	sky_patch_create	void * __fastcall (void *texture, int columns, float radius, float pitch_min, float pitch_max, float yaw_min, float yaw_max, int rows)	A textured patch of a sphere around the camera: unlit and added
00469c60	function	environment_effect_set	void __fastcall (int effect, char on)	Sets or clears an environment effect's bit and runs its handler; Ice Field and Planet Bombard have none
00469d30	function	environment_update	void __fastcall (void)	Applies a pending nebula choice, object flag 0x400 changes and environment effect changes
004cabe0	function	SR_TGA_allocate_raw	byte * __fastcall (char *name)	A TGA's pixels, top row first; 24-bit ones widened to 4 bytes
004cad60	function	SR_TGA_rle_uncompress		
004c1940	function	mat3_look_at	void __fastcall (float *m, Vec3 *from, Vec3 *to, float roll)	An orientation whose forward axis points from one point to another: turned about Y, then X, then rolled
004c2190	function	mat3_turn_y	void __thiscall (float angle)	Turns the matrix in ECX about Y
004c2100	function	mat3_turn_x	void __thiscall (float angle)	Turns the matrix in ECX about X
004c2220	function	mat3_turn_z	void __thiscall (float angle)	Turns the matrix in ECX about Z
004c3200	function	sr_atan2	float __cdecl (float y, float x)	The angle whose tangent is y / x, from a table
00595a30	data	star_fields	Stars *[100]	
00595bc8	data	star_field_count	int	
00595a28	data	space_dust	Stars *	
005959fc	data	light_key_01	void *	The key light for models whose objects list components (mask 0x01)
00595bcc	data	light_fill_02	void *	The fill light for models whose objects list components (mask 0x02)
00595bd4	data	light_ambient_04	void *	Ambient, 0.04 (mask 0x04)
00595bd0	data	light_key_08	void *	The key light for the other models (mask 0x08)
00595a00	data	light_fill_10	void *	The fill light for the other models, at 0.7 (mask 0x10)
00595bd8	data	light_ambient_20	void *	Ambient, 0.09 (mask 0x20)
00595be0	data	sun_direction	Vec3	
00595a04	data	sun_sprites	void *[9]	sunlayer1, sunlayer3, six lens flares, sunlayer2
0058a6a4	data	sky_dome	void *	
0058a6a8	data	nebula_patch	void *	
0058a6ac	data	nebula_patch_small	void *	Nebula 5's
0058a100	data	nebula_shown_patch	void *	
0058a6b8	data	nebula_requested	int	Set by SetEnvironmentFXNebula, shown by environment_update
0058a6b4	data	nebula_shown	int	
00504000	data	nebula_fill_colours	float[21]	Red, green and blue for each of the seven nebulae
004ff808	data	environment_effects		Thirteen 32-byte entries: switch-on and switch-off handlers, then a name
005db8e8	data	timer_ticks	uint	Every tick of the timer, the paused ones included; tick_timer advances it before it looks at paused
00587cb0	data	paused_ticks	int	Ticks game_tick has skipped while the game is paused
00588718	data	simulation_counter	int	game_tick calls since the simulation step last did its work, which it does on the fourth
00562ffc	data	simulation_turn	int	The object whose orientation simulation_step orthonormalizes this step; moves on by one each step and goes round the live objects
00499540	function	node_mount_glow	void __fastcall (void *node, ShpAttachment *attachment)	Makes an engine glow node, kind 2, for an attachment of kind 2: its mesh is the Engine Mesh, and its cull radius the largest of the attachment sizes
00499730	function	node_mount_light	void __fastcall (void *node, ShpAttachment *attachment)	Makes the nodes of a light attachment (kind 4): kind 3, its two sprites, where the attachment has a width; kind 5, a point light, where it blinks and has a brightness
00476c90	function	node_tree_update	void __fastcall (ModelNode *root)	Once each simulation step for each live object, before the objects move: walks from the root into children that are animating (flag 0x800), not hidden and not flagged 0x80. Each node commits a pending next place (the 0x48-byte block at +0x5C over +0x14, clearing flag bit 0 and setting bits 1 and 2), moves its track time on by its speed in its mode (1 once, 2 looping, 3 back and forth), poses it with node_animate, and sets off the events whose times it passed
